# Python obtained correction file
#  T = 2945 K
# Wavelength(nm)	Corr.Factor
3.232599999999999909e+02 6.575084299962928647e+00
3.237099999999999795e+02 6.642828091280873259e+00
3.241700000000000159e+02 6.706121115515482956e+00
3.246200000000000045e+02 6.761495271243203042e+00
3.250799999999999841e+02 6.811866682178678190e+00
3.255400000000000205e+02 6.864855762457477972e+00
3.259900000000000091e+02 6.919264582922768803e+00
3.264499999999999886e+02 6.971571970408265706e+00
3.268999999999999773e+02 7.005694184320923945e+00
3.273600000000000136e+02 7.047560549807379893e+00
3.278100000000000023e+02 7.084286671456418993e+00
3.282699999999999818e+02 7.112367072623525743e+00
3.287200000000000273e+02 7.138904907827012813e+00
3.291800000000000068e+02 7.167257389833041614e+00
3.296299999999999955e+02 7.184481400211373270e+00
3.300899999999999750e+02 7.195604043288470031e+00
3.305400000000000205e+02 7.214800952327875549e+00
3.310000000000000000e+02 7.218252939117148159e+00
3.314499999999999886e+02 7.204261961650202828e+00
3.319100000000000250e+02 7.196379524809700889e+00
3.323600000000000136e+02 7.173281721487378526e+00
3.328199999999999932e+02 7.167850966177269356e+00
3.332699999999999818e+02 7.143819604720779814e+00
3.337300000000000182e+02 7.116477936544153948e+00
3.341800000000000068e+02 7.084889773571835470e+00
3.346399999999999864e+02 7.056331111566973568e+00
3.350899999999999750e+02 7.013539171536999461e+00
3.355500000000000114e+02 6.962632161247574558e+00
3.360000000000000000e+02 6.911403997251051479e+00
3.364499999999999886e+02 6.862210239946125334e+00
3.369100000000000250e+02 6.798994029094758140e+00
3.373600000000000136e+02 6.726076664624951462e+00
3.378199999999999932e+02 6.651370790660712906e+00
3.382699999999999818e+02 6.568644948759001068e+00
3.387300000000000182e+02 6.487757811687643539e+00
3.391800000000000068e+02 6.398502957864804941e+00
3.396299999999999955e+02 6.312920686231151102e+00
3.400899999999999750e+02 6.218077625849054435e+00
3.405400000000000205e+02 6.121687000672615397e+00
3.410000000000000000e+02 6.033581994090596368e+00
3.414499999999999886e+02 5.938694910703225638e+00
3.418999999999999773e+02 5.848229828255724350e+00
3.423600000000000136e+02 5.744980141115820338e+00
3.428100000000000023e+02 5.643885408834630191e+00
3.432599999999999909e+02 5.541371327146084269e+00
3.437200000000000273e+02 5.444036828181107346e+00
3.441700000000000159e+02 5.341247576765609573e+00
3.446299999999999955e+02 5.244381385004013296e+00
3.450799999999999841e+02 5.141224317617453465e+00
3.455299999999999727e+02 5.038008351233496107e+00
3.459900000000000091e+02 4.936649047733155271e+00
3.464399999999999977e+02 4.833803669663808478e+00
3.468899999999999864e+02 4.731143019237874725e+00
3.473500000000000227e+02 4.635591345255266837e+00
3.478000000000000114e+02 4.538781560583723618e+00
3.482500000000000000e+02 4.440525581769434460e+00
3.487099999999999795e+02 4.344069960794676888e+00
3.491600000000000250e+02 4.248478136986765463e+00
3.496100000000000136e+02 4.153990902115793027e+00
3.500600000000000023e+02 4.060582526444539653e+00
3.505199999999999818e+02 3.969826230132330380e+00
3.509700000000000273e+02 3.875605898314093967e+00
3.514200000000000159e+02 3.784089589601241421e+00
3.518799999999999955e+02 3.696916203853791494e+00
3.523299999999999841e+02 3.610262331757298160e+00
3.527799999999999727e+02 3.529316131582077354e+00
3.532300000000000182e+02 3.446356348331344854e+00
3.536899999999999977e+02 3.365192646399017384e+00
3.541399999999999864e+02 3.284941534908684790e+00
3.545899999999999750e+02 3.210273496208707833e+00
3.550400000000000205e+02 3.136091087172695691e+00
3.555000000000000000e+02 3.065686770385376292e+00
3.559499999999999886e+02 2.997567139963053240e+00
3.563999999999999773e+02 2.931977819242014505e+00
3.568500000000000227e+02 2.869435881570991942e+00
3.573000000000000114e+02 2.809195311685112717e+00
3.577599999999999909e+02 2.753404208288527055e+00
3.582099999999999795e+02 2.699651714491372090e+00
3.586600000000000250e+02 2.648117883729820043e+00
3.591100000000000136e+02 2.598072676759836774e+00
3.595600000000000023e+02 2.550808418479183715e+00
3.600199999999999818e+02 2.503737660431984313e+00
3.604700000000000273e+02 2.457937438022956389e+00
