# Python obtained correction file
# LS-1-CAL lamp and 100 um slit
# Wavelength(nm)	Corr.Factor
1.956899999999999977e+02 0.000000000000000000e+00
1.961599999999999966e+02 0.000000000000000000e+00
1.966299999999999955e+02 0.000000000000000000e+00
1.970999999999999943e+02 0.000000000000000000e+00
1.975600000000000023e+02 0.000000000000000000e+00
1.980300000000000011e+02 0.000000000000000000e+00
1.985000000000000000e+02 0.000000000000000000e+00
1.989699999999999989e+02 0.000000000000000000e+00
1.994300000000000068e+02 0.000000000000000000e+00
1.999000000000000057e+02 0.000000000000000000e+00
2.003700000000000045e+02 0.000000000000000000e+00
2.008400000000000034e+02 0.000000000000000000e+00
2.013000000000000114e+02 0.000000000000000000e+00
2.017700000000000102e+02 0.000000000000000000e+00
2.022400000000000091e+02 0.000000000000000000e+00
2.027100000000000080e+02 0.000000000000000000e+00
2.031699999999999875e+02 0.000000000000000000e+00
2.036399999999999864e+02 0.000000000000000000e+00
2.041100000000000136e+02 0.000000000000000000e+00
2.045800000000000125e+02 0.000000000000000000e+00
2.050399999999999920e+02 0.000000000000000000e+00
2.055099999999999909e+02 0.000000000000000000e+00
2.059799999999999898e+02 0.000000000000000000e+00
2.064399999999999977e+02 0.000000000000000000e+00
2.069099999999999966e+02 0.000000000000000000e+00
2.073799999999999955e+02 0.000000000000000000e+00
2.078400000000000034e+02 0.000000000000000000e+00
2.083100000000000023e+02 0.000000000000000000e+00
2.087800000000000011e+02 0.000000000000000000e+00
2.092400000000000091e+02 0.000000000000000000e+00
2.097100000000000080e+02 0.000000000000000000e+00
2.101800000000000068e+02 0.000000000000000000e+00
2.106399999999999864e+02 0.000000000000000000e+00
2.111100000000000136e+02 0.000000000000000000e+00
2.115800000000000125e+02 0.000000000000000000e+00
2.120399999999999920e+02 0.000000000000000000e+00
2.125099999999999909e+02 0.000000000000000000e+00
2.129799999999999898e+02 0.000000000000000000e+00
2.134399999999999977e+02 0.000000000000000000e+00
2.139099999999999966e+02 0.000000000000000000e+00
2.143700000000000045e+02 0.000000000000000000e+00
2.148400000000000034e+02 0.000000000000000000e+00
2.153100000000000023e+02 0.000000000000000000e+00
2.157700000000000102e+02 0.000000000000000000e+00
2.162400000000000091e+02 0.000000000000000000e+00
2.166999999999999886e+02 0.000000000000000000e+00
2.171699999999999875e+02 0.000000000000000000e+00
2.176299999999999955e+02 0.000000000000000000e+00
2.180999999999999943e+02 0.000000000000000000e+00
2.185699999999999932e+02 0.000000000000000000e+00
2.190300000000000011e+02 0.000000000000000000e+00
2.195000000000000000e+02 0.000000000000000000e+00
2.199600000000000080e+02 0.000000000000000000e+00
2.204300000000000068e+02 0.000000000000000000e+00
2.208899999999999864e+02 0.000000000000000000e+00
2.213600000000000136e+02 0.000000000000000000e+00
2.218199999999999932e+02 0.000000000000000000e+00
2.222899999999999920e+02 0.000000000000000000e+00
2.227500000000000000e+02 0.000000000000000000e+00
2.232199999999999989e+02 0.000000000000000000e+00
2.236800000000000068e+02 0.000000000000000000e+00
2.241500000000000057e+02 0.000000000000000000e+00
2.246100000000000136e+02 0.000000000000000000e+00
2.250800000000000125e+02 0.000000000000000000e+00
2.255399999999999920e+02 0.000000000000000000e+00
2.260099999999999909e+02 0.000000000000000000e+00
2.264699999999999989e+02 0.000000000000000000e+00
2.269399999999999977e+02 0.000000000000000000e+00
2.274000000000000057e+02 0.000000000000000000e+00
2.278700000000000045e+02 0.000000000000000000e+00
2.283300000000000125e+02 0.000000000000000000e+00
2.288000000000000114e+02 0.000000000000000000e+00
2.292599999999999909e+02 0.000000000000000000e+00
2.297199999999999989e+02 0.000000000000000000e+00
2.301899999999999977e+02 0.000000000000000000e+00
2.306500000000000057e+02 0.000000000000000000e+00
2.311200000000000045e+02 0.000000000000000000e+00
2.315800000000000125e+02 0.000000000000000000e+00
2.320500000000000114e+02 0.000000000000000000e+00
2.325099999999999909e+02 0.000000000000000000e+00
2.329699999999999989e+02 0.000000000000000000e+00
2.334399999999999977e+02 0.000000000000000000e+00
2.339000000000000057e+02 0.000000000000000000e+00
2.343700000000000045e+02 0.000000000000000000e+00
2.348300000000000125e+02 0.000000000000000000e+00
2.352899999999999920e+02 0.000000000000000000e+00
2.357599999999999909e+02 0.000000000000000000e+00
2.362199999999999989e+02 0.000000000000000000e+00
2.366800000000000068e+02 0.000000000000000000e+00
2.371500000000000057e+02 0.000000000000000000e+00
2.376100000000000136e+02 0.000000000000000000e+00
2.380699999999999932e+02 0.000000000000000000e+00
2.385399999999999920e+02 0.000000000000000000e+00
2.390000000000000000e+02 0.000000000000000000e+00
2.394600000000000080e+02 0.000000000000000000e+00
2.399300000000000068e+02 0.000000000000000000e+00
2.403899999999999864e+02 0.000000000000000000e+00
2.408499999999999943e+02 0.000000000000000000e+00
2.413199999999999932e+02 0.000000000000000000e+00
2.417800000000000011e+02 0.000000000000000000e+00
2.422400000000000091e+02 0.000000000000000000e+00
2.427100000000000080e+02 0.000000000000000000e+00
