# Python obtained correction file for Flame1, contains the irradiance calibration
# LS-1-CAL
# Wavelength(nm)	Corr.Factor
304.0621	3.442436e-01
304.5197	3.472756e-01
304.9772	3.503787e-01
305.4346	3.539615e-01
305.8920	3.590359e-01
306.3493	3.609367e-01
306.8066	3.631855e-01
307.2638	3.641059e-01
307.7210	3.660121e-01
308.1781	3.684779e-01
308.6352	3.697389e-01
309.0922	3.714321e-01
309.5492	3.734807e-01
310.0062	3.774683e-01
310.4630	3.785343e-01
310.9199	3.805172e-01
311.3766	3.836831e-01
311.8334	3.858318e-01
312.2900	3.874978e-01
312.7467	3.925104e-01
313.2032	4.012000e-01
313.6598	4.117348e-01
314.1162	4.195924e-01
314.5727	4.258442e-01
315.0290	4.310344e-01
315.4853	4.357240e-01
315.9416	4.450977e-01
316.3978	4.516123e-01
316.8540	4.599216e-01
317.3101	4.696180e-01
317.7662	4.777906e-01
318.2222	4.845369e-01
318.6782	4.933868e-01
319.1341	5.024902e-01
319.5899	5.101726e-01
320.0458	5.179207e-01
320.5015	5.241805e-01
320.9572	5.314009e-01
321.4129	5.364131e-01
321.8685	5.395409e-01
322.3241	5.435030e-01
322.7796	5.480789e-01
323.2350	5.499652e-01
323.6904	5.541753e-01
324.1458	5.606897e-01
324.6011	5.655106e-01
325.0563	5.735866e-01
325.5115	5.795244e-01
325.9667	5.853882e-01
326.4218	5.947776e-01
326.8768	6.003436e-01
327.3318	6.071798e-01
327.7868	6.167776e-01
328.2417	6.278118e-01
328.6965	6.387959e-01
329.1513	6.472928e-01
329.6061	6.558174e-01
330.0608	6.680027e-01
330.5154	6.803662e-01
330.9700	6.909593e-01
331.4245	7.043973e-01
331.8790	7.189471e-01
332.3335	7.336594e-01
332.7878	7.475319e-01
333.2422	7.555247e-01
333.6965	7.654349e-01
334.1507	7.795624e-01
334.6049	7.920747e-01
335.0590	8.050551e-01
335.5131	8.167790e-01
335.9671	8.279457e-01
336.4211	8.396165e-01
336.8750	8.493346e-01
337.3289	8.616952e-01
337.7827	8.778162e-01
338.2365	8.954394e-01
338.6902	9.108097e-01
339.1439	9.237899e-01
339.5975	9.374681e-01
340.0510	9.501358e-01
340.5046	9.659385e-01
340.9580	9.824200e-01
341.4114	9.975472e-01
341.8648	1.010237e+00
342.3181	1.017583e+00
342.7714	1.033502e+00
343.2246	1.054272e+00
343.6777	1.066202e+00
344.1308	1.079360e+00
344.5839	1.092607e+00
345.0369	1.109476e+00
345.4898	1.126215e+00
345.9427	1.140637e+00
346.3956	1.156132e+00
346.8484	1.176692e+00
347.3011	1.195827e+00
347.7538	1.211964e+00
348.2065	1.233919e+00
348.6590	1.247506e+00
349.1116	1.268474e+00
349.5641	1.289894e+00
350.0165	1.310482e+00
350.4689	1.325452e+00
350.9212	1.344975e+00
351.3735	1.360382e+00
351.8257	1.381467e+00
352.2779	1.407060e+00
352.7300	1.426716e+00
353.1821	1.449126e+00
353.6341	1.467781e+00
354.0861	1.486019e+00
354.5380	1.504695e+00
354.9899	1.504621e+00
355.4417	1.497628e+00
355.8935	1.509872e+00
356.3452	1.540119e+00
356.7969	1.567356e+00
357.2485	1.596711e+00
357.7000	1.613402e+00
358.1515	1.634402e+00
358.6030	1.647845e+00
359.0544	1.660452e+00
359.5058	1.672428e+00
359.9571	1.695193e+00
360.4083	1.713167e+00
360.8595	1.740413e+00
361.3107	1.766177e+00
361.7617	1.792780e+00
362.2128	1.823686e+00
362.6638	1.853588e+00
363.1147	1.876858e+00
363.5656	1.907054e+00
364.0164	1.938695e+00
364.4672	1.962262e+00
364.9180	1.984608e+00
365.3686	2.005721e+00
365.8193	2.017390e+00
366.2698	2.029952e+00
366.7204	2.044378e+00
367.1708	2.062789e+00
367.6213	2.086375e+00
368.0716	2.102162e+00
368.5219	2.123011e+00
368.9722	2.153913e+00
369.4224	2.182497e+00
369.8726	2.220422e+00
370.3227	2.239434e+00
370.7728	2.249822e+00
371.2228	2.278390e+00
371.6727	2.314675e+00
372.1226	2.346434e+00
372.5725	2.380611e+00
373.0223	2.410681e+00
373.4720	2.438064e+00
373.9217	2.465623e+00
374.3713	2.497605e+00
374.8209	2.524595e+00
375.2705	2.558581e+00
375.7200	2.583967e+00
376.1694	2.611953e+00
376.6188	2.637633e+00
377.0681	2.661677e+00
377.5174	2.685384e+00
377.9666	2.706066e+00
378.4158	2.729387e+00
378.8649	2.752997e+00
379.3140	2.761820e+00
379.7630	2.782564e+00
380.2120	2.806485e+00
380.6609	2.815553e+00
381.1097	2.821525e+00
381.5585	2.817133e+00
382.0073	2.817463e+00
382.4560	2.803870e+00
382.9046	2.785126e+00
383.3532	2.766641e+00
383.8018	2.731775e+00
384.2503	2.685594e+00
384.6987	2.616186e+00
385.1471	2.535642e+00
385.5955	2.443349e+00
386.0438	2.346299e+00
386.4920	2.244888e+00
386.9402	2.141244e+00
387.3883	2.026531e+00
387.8364	1.906377e+00
388.2844	1.785521e+00
388.7324	1.665182e+00
389.1803	1.548047e+00
389.6282	1.439899e+00
390.0760	1.338327e+00
390.5237	1.242311e+00
390.9715	1.155408e+00
391.4191	1.075568e+00
391.8667	1.004784e+00
392.3143	9.400750e-01
392.7618	8.805936e-01
393.2092	8.253971e-01
393.6566	7.755670e-01
394.1040	7.296551e-01
394.5513	6.888374e-01
394.9985	6.526075e-01
395.4457	6.198702e-01
395.8928	5.895193e-01
396.3399	5.617701e-01
396.7869	5.371597e-01
397.2339	5.149964e-01
397.6808	4.945864e-01
398.1277	4.756356e-01
398.5745	4.591415e-01
399.0213	4.439421e-01
399.4680	4.291131e-01
399.9147	4.158747e-01
400.3613	4.039694e-01
400.8078	3.930925e-01
401.2543	3.828343e-01
401.7008	3.737246e-01
402.1472	3.650822e-01
402.5935	3.567859e-01
403.0398	3.492948e-01
403.4861	3.425596e-01
403.9323	3.353313e-01
404.3784	3.286026e-01
404.8245	3.223978e-01
405.2705	3.164964e-01
405.7165	3.108462e-01
406.1624	3.054287e-01
406.6083	3.003716e-01
407.0541	2.951972e-01
407.4999	2.905970e-01
407.9456	2.864355e-01
408.3912	2.822260e-01
408.8369	2.782180e-01
409.2824	2.744092e-01
409.7279	2.714680e-01
410.1734	2.688708e-01
410.6188	2.663520e-01
411.0641	2.641483e-01
411.5094	2.621892e-01
411.9546	2.606386e-01
412.3998	2.591037e-01
412.8450	2.576500e-01
413.2900	2.564852e-01
413.7351	2.552762e-01
414.1800	2.545686e-01
414.6250	2.538846e-01
415.0698	2.532013e-01
415.5147	2.524030e-01
415.9594	2.517268e-01
416.4041	2.514706e-01
416.8488	2.511567e-01
417.2934	2.507459e-01
417.7379	2.503255e-01
418.1824	2.498942e-01
418.6269	2.493384e-01
419.0713	2.487069e-01
419.5156	2.481767e-01
419.9599	2.476286e-01
420.4041	2.471190e-01
420.8483	2.466532e-01
421.2925	2.459155e-01
421.7365	2.450559e-01
422.1806	2.444569e-01
422.6245	2.436236e-01
423.0684	2.427148e-01
423.5123	2.418976e-01
423.9561	2.408841e-01
424.3999	2.397714e-01
424.8436	2.388170e-01
425.2872	2.381605e-01
425.7308	2.370968e-01
426.1744	2.357139e-01
426.6179	2.344367e-01
427.0613	2.330365e-01
427.5047	2.316263e-01
427.9480	2.303259e-01
428.3913	2.289827e-01
428.8345	2.276795e-01
429.2777	2.266993e-01
429.7208	2.257506e-01
430.1639	2.244181e-01
430.6069	2.231376e-01
431.0498	2.219149e-01
431.4928	2.205718e-01
431.9356	2.195540e-01
432.3784	2.182700e-01
432.8212	2.170630e-01
433.2638	2.158476e-01
433.7065	2.148851e-01
434.1491	2.141101e-01
434.5916	2.132579e-01
435.0341	2.122376e-01
435.4765	2.114493e-01
435.9189	2.106762e-01
436.3612	2.100929e-01
436.8035	2.096049e-01
437.2457	2.093251e-01
437.6878	2.089720e-01
438.1300	2.087957e-01
438.5720	2.084809e-01
439.0140	2.079568e-01
439.4560	2.075893e-01
439.8978	2.071659e-01
440.3397	2.071048e-01
440.7815	2.069733e-01
441.2232	2.064419e-01
441.6649	2.064318e-01
442.1065	2.064477e-01
442.5481	2.064584e-01
442.9896	2.063824e-01
443.4311	2.064669e-01
443.8725	2.066656e-01
444.3138	2.072633e-01
444.7551	2.073677e-01
445.1964	2.074007e-01
445.6376	2.077566e-01
446.0787	2.079572e-01
446.5198	2.076054e-01
446.9609	2.074529e-01
447.4018	2.071790e-01
447.8428	2.069227e-01
448.2836	2.066181e-01
448.7245	2.061015e-01
449.1652	2.055962e-01
449.6060	2.049420e-01
450.0466	2.042976e-01
450.4872	2.032484e-01
450.9278	2.023779e-01
451.3683	2.016211e-01
451.8087	2.008353e-01
452.2491	1.997290e-01
452.6895	1.982253e-01
453.1297	1.970943e-01
453.5700	1.955286e-01
454.0102	1.940391e-01
454.4503	1.924385e-01
454.8904	1.904991e-01
455.3304	1.888082e-01
455.7703	1.872532e-01
456.2102	1.853530e-01
456.6501	1.834946e-01
457.0899	1.820511e-01
457.5296	1.803332e-01
457.9693	1.786353e-01
458.4090	1.771427e-01
458.8486	1.758035e-01
459.2881	1.745434e-01
459.7276	1.734268e-01
460.1670	1.720267e-01
460.6064	1.707150e-01
461.0457	1.697238e-01
461.4850	1.686378e-01
461.9242	1.675599e-01
462.3633	1.665668e-01
462.8024	1.658071e-01
463.2415	1.649597e-01
463.6805	1.640850e-01
464.1194	1.633088e-01
464.5583	1.623547e-01
464.9971	1.615504e-01
465.4359	1.608320e-01
465.8746	1.601325e-01
466.3133	1.591989e-01
466.7519	1.582727e-01
467.1905	1.572175e-01
467.6290	1.560770e-01
468.0674	1.550716e-01
468.5058	1.541878e-01
468.9442	1.531943e-01
469.3825	1.520164e-01
469.8207	1.508414e-01
470.2589	1.496003e-01
470.6970	1.483881e-01
471.1351	1.470330e-01
471.5731	1.455108e-01
472.0111	1.441331e-01
472.4490	1.428384e-01
472.8869	1.413432e-01
473.3247	1.398386e-01
473.7624	1.383650e-01
474.2001	1.368220e-01
474.6378	1.352060e-01
475.0753	1.335292e-01
475.5129	1.319643e-01
475.9504	1.304667e-01
476.3878	1.291015e-01
476.8252	1.276345e-01
477.2625	1.261729e-01
477.6997	1.247055e-01
478.1369	1.232724e-01
478.5741	1.218361e-01
479.0112	1.205161e-01
479.4482	1.192109e-01
479.8852	1.179264e-01
480.3222	1.166281e-01
480.7590	1.154265e-01
481.1959	1.142900e-01
481.6327	1.131395e-01
482.0694	1.120491e-01
482.5060	1.109929e-01
482.9426	1.100465e-01
483.3792	1.091540e-01
483.8157	1.082880e-01
484.2522	1.073983e-01
484.6885	1.065151e-01
485.1249	1.057377e-01
485.5612	1.049328e-01
485.9974	1.042031e-01
486.4336	1.035179e-01
486.8697	1.028655e-01
487.3058	1.022063e-01
487.7418	1.015999e-01
488.1777	1.009536e-01
488.6136	1.003730e-01
489.0495	9.987897e-02
489.4853	9.940468e-02
489.9210	9.892295e-02
490.3567	9.845976e-02
490.7923	9.804173e-02
491.2279	9.765760e-02
491.6634	9.731589e-02
492.0989	9.702204e-02
492.5343	9.665264e-02
492.9697	9.635099e-02
493.4050	9.611341e-02
493.8402	9.591427e-02
494.2754	9.572455e-02
494.7106	9.555800e-02
495.1456	9.541180e-02
495.5807	9.523263e-02
496.0156	9.510789e-02
496.4506	9.500989e-02
496.8854	9.491121e-02
497.3202	9.474256e-02
497.7550	9.468229e-02
498.1897	9.458391e-02
498.6243	9.444917e-02
499.0589	9.435546e-02
499.4935	9.427047e-02
499.9280	9.420321e-02
500.3624	9.418850e-02
500.7968	9.413952e-02
501.2311	9.407093e-02
501.6653	9.399763e-02
502.0996	9.393625e-02
502.5337	9.387932e-02
502.9678	9.379125e-02
503.4018	9.372708e-02
503.8358	9.361985e-02
504.2698	9.352028e-02
504.7037	9.337412e-02
505.1375	9.326250e-02
505.5712	9.318625e-02
506.0050	9.312363e-02
506.4386	9.312248e-02
506.8722	9.311957e-02
507.3058	9.310416e-02
507.7393	9.314848e-02
508.1727	9.321199e-02
508.6061	9.329205e-02
509.0394	9.335584e-02
509.4727	9.337959e-02
509.9059	9.340974e-02
510.3391	9.345395e-02
510.7722	9.353082e-02
511.2053	9.358665e-02
511.6383	9.360928e-02
512.0712	9.361387e-02
512.5041	9.359674e-02
512.9369	9.368040e-02
513.3697	9.370119e-02
513.8024	9.368059e-02
514.2351	9.370162e-02
514.6677	9.371546e-02
515.1003	9.367902e-02
515.5328	9.363107e-02
515.9653	9.358304e-02
516.3976	9.358890e-02
516.8300	9.360411e-02
517.2623	9.360579e-02
517.6945	9.355372e-02
518.1267	9.348234e-02
518.5588	9.337058e-02
518.9909	9.327226e-02
519.4229	9.325811e-02
519.8548	9.328126e-02
520.2867	9.332926e-02
520.7186	9.335850e-02
521.1504	9.341769e-02
521.5821	9.350850e-02
522.0138	9.356115e-02
522.4454	9.361123e-02
522.8770	9.369259e-02
523.3085	9.375444e-02
523.7399	9.383181e-02
524.1713	9.389239e-02
524.6027	9.395923e-02
525.0340	9.407501e-02
525.4652	9.423366e-02
525.8964	9.436247e-02
526.3275	9.447421e-02
526.7586	9.455690e-02
527.1896	9.467471e-02
527.6205	9.482610e-02
528.0515	9.504176e-02
528.4823	9.521368e-02
528.9131	9.541003e-02
529.3438	9.561817e-02
529.7745	9.582468e-02
530.2051	9.599979e-02
530.6357	9.618368e-02
531.0662	9.648483e-02
531.4967	9.677653e-02
531.9271	9.702256e-02
532.3574	9.720881e-02
532.7877	9.740709e-02
533.2180	9.759463e-02
533.6482	9.776696e-02
534.0783	9.799754e-02
534.5084	9.826256e-02
534.9384	9.855245e-02
535.3683	9.874420e-02
535.7982	9.897458e-02
536.2281	9.920302e-02
536.6579	9.943865e-02
537.0876	9.959871e-02
537.5173	9.983376e-02
537.9469	1.001014e-01
538.3765	1.003045e-01
538.8060	1.005314e-01
539.2355	1.007559e-01
539.6649	1.010152e-01
540.0942	1.012639e-01
540.5235	1.014871e-01
540.9528	1.017192e-01
541.3819	1.019387e-01
541.8111	1.021277e-01
542.2401	1.023531e-01
542.6692	1.026008e-01
543.0981	1.028107e-01
543.5270	1.030037e-01
543.9559	1.032236e-01
544.3847	1.034197e-01
544.8134	1.036211e-01
545.2421	1.037904e-01
545.6707	1.039395e-01
546.0993	1.041422e-01
546.5278	1.042979e-01
546.9562	1.044227e-01
547.3846	1.045228e-01
547.8130	1.046267e-01
548.2413	1.047706e-01
548.6695	1.049432e-01
549.0977	1.051097e-01
549.5258	1.052462e-01
549.9539	1.053975e-01
550.3819	1.055621e-01
550.8099	1.057983e-01
551.2377	1.059270e-01
551.6656	1.060595e-01
552.0934	1.062837e-01
552.5211	1.065454e-01
552.9488	1.068081e-01
553.3764	1.070219e-01
553.8040	1.071916e-01
554.2315	1.074002e-01
554.6589	1.076248e-01
555.0863	1.078756e-01
555.5137	1.080738e-01
555.9409	1.082279e-01
556.3682	1.083572e-01
556.7953	1.084781e-01
557.2225	1.086375e-01
557.6495	1.088022e-01
558.0765	1.089190e-01
558.5035	1.090610e-01
558.9304	1.091742e-01
559.3572	1.092660e-01
559.7840	1.092876e-01
560.2107	1.093350e-01
560.6374	1.093636e-01
561.0640	1.093920e-01
561.4905	1.093801e-01
561.9170	1.092903e-01
562.3435	1.091417e-01
562.7699	1.089783e-01
563.1962	1.088008e-01
563.6225	1.086656e-01
564.0487	1.084805e-01
564.4748	1.082476e-01
564.9009	1.079841e-01
565.3270	1.077644e-01
565.7530	1.075799e-01
566.1789	1.073973e-01
566.6048	1.072364e-01
567.0306	1.071107e-01
567.4564	1.070410e-01
567.8821	1.069701e-01
568.3078	1.069338e-01
568.7334	1.070245e-01
569.1589	1.071358e-01
569.5844	1.073578e-01
570.0098	1.075906e-01
570.4352	1.078398e-01
570.8605	1.081405e-01
571.2858	1.085304e-01
571.7110	1.088864e-01
572.1361	1.093990e-01
572.5612	1.099475e-01
572.9863	1.104568e-01
573.4112	1.109685e-01
573.8362	1.115021e-01
574.2610	1.120875e-01
574.6858	1.126971e-01
575.1106	1.133312e-01
575.5353	1.139151e-01
575.9599	1.145135e-01
576.3845	1.150513e-01
576.8090	1.155679e-01
577.2335	1.161426e-01
577.6579	1.166665e-01
578.0823	1.172398e-01
578.5066	1.178254e-01
578.9308	1.184091e-01
579.3550	1.189791e-01
579.7791	1.195115e-01
580.2032	1.200176e-01
580.6272	1.206316e-01
581.0512	1.211587e-01
581.4751	1.216944e-01
581.8990	1.222019e-01
582.3227	1.227194e-01
582.7465	1.232112e-01
583.1702	1.237239e-01
583.5938	1.242744e-01
584.0174	1.247829e-01
584.4409	1.252792e-01
584.8643	1.257102e-01
585.2877	1.261117e-01
585.7110	1.265759e-01
586.1343	1.270408e-01
586.5576	1.274577e-01
586.9807	1.278742e-01
587.4038	1.282810e-01
587.8269	1.286727e-01
588.2499	1.290890e-01
588.6728	1.295435e-01
589.0957	1.299793e-01
589.5186	1.304172e-01
589.9413	1.308807e-01
590.3640	1.312889e-01
590.7867	1.316842e-01
591.2093	1.320057e-01
591.6318	1.323931e-01
592.0543	1.328151e-01
592.4768	1.330717e-01
592.8991	1.333081e-01
593.3215	1.335026e-01
593.7437	1.336798e-01
594.1659	1.338822e-01
